瀬戸市コミュニティバス,曽野稲荷前,ソノイナリマエ,35.2553,137.09913,曽野線（上り）
瀬戸市コミュニティバス,曽野,ソノ,35.257,137.09596,曽野線（上り）
瀬戸市コミュニティバス,曽野橋,ソノバシ,35.25524,137.09212,曽野線（上り）
瀬戸市コミュニティバス,曽野口,ソノグチ,35.25175,137.09077,曽野線（上り）
瀬戸市コミュニティバス,北脇,キタワキ,35.24908,137.08797,曽野線（上り）
瀬戸市コミュニティバス,山畑,ヤマハタ,35.25061,137.08355,曽野線（上り）
瀬戸市コミュニティバス,水野支所,ミズノシショ,35.24597,137.08119,曽野線（上り）
瀬戸市コミュニティバス,三社大明神,サンシャダイミョウジン,35.249028,137.078806,曽野線（上り）
瀬戸市コミュニティバス,水野中橋,ミズノナカバシ,35.25012,137.0747,曽野線（上り）
瀬戸市コミュニティバス,中水野駅,ナカミズノエキ,35.24995,137.07196,曽野線（上り）
瀬戸市コミュニティバス,本郷町,ホンゴウチョウ,35.24726,137.07042,曽野線（上り）
瀬戸市コミュニティバス,イオン瀬戸みずの店,イオンセトミズノテン,35.24332,137.06759,曽野線（上り）
瀬戸市コミュニティバス,ゆりの台,ユリノダイ,35.24606,137.07259,曽野線（上り）
瀬戸市コミュニティバス,小田妻,オダヅマ,35.24248,137.07487,曽野線（上り）
瀬戸市コミュニティバス,北松山町,キタマツヤマチョウ,35.23372,137.08045,曽野線（上り）
瀬戸市コミュニティバス,陶生病院,トウセイビョウイン,35.22571,137.08275,曽野線（上り）
瀬戸市コミュニティバス,新瀬戸駅,シンセトエキ,35.22638,137.0783,曽野線（上り）
瀬戸市コミュニティバス,新瀬戸駅,シンセトエキ,35.22638,137.0783,曽野線（下り）
瀬戸市コミュニティバス,陶生病院,トウセイビョウイン,35.22571,137.08275,曽野線（下り）
瀬戸市コミュニティバス,北松山町,キタマツヤマチョウ,35.23395,137.08025,曽野線（下り）
瀬戸市コミュニティバス,小田妻,オダヅマ,35.2427,137.07445,曽野線（下り）
瀬戸市コミュニティバス,ゆりの台,ユリノダイ,35.24633,137.07242,曽野線（下り）
瀬戸市コミュニティバス,イオン瀬戸みずの店,イオンセトミズノテン,35.24332,137.06759,曽野線（下り）
瀬戸市コミュニティバス,本郷町,ホンゴウチョウ,35.24746,137.07035,曽野線（下り）
瀬戸市コミュニティバス,中水野駅,ナカミズノエキ,35.24995,137.07196,曽野線（下り）
瀬戸市コミュニティバス,水野中橋,ミズノナカバシ,35.25028,137.0746,曽野線（下り）
瀬戸市コミュニティバス,三社大明神,サンシャダイミョウジン,35.2491,137.0789,曽野線（下り）
瀬戸市コミュニティバス,水野支所,ミズノシショ,35.24609,137.08111,曽野線（下り）
瀬戸市コミュニティバス,山畑,ヤマハタ,35.25063,137.08349,曽野線（下り）
瀬戸市コミュニティバス,北脇,キタワキ,35.24897,137.08846,曽野線（下り）
瀬戸市コミュニティバス,曽野口,ソノグチ,35.25159,137.09065,曽野線（下り）
瀬戸市コミュニティバス,曽野橋,ソノバシ,35.25531,137.09213,曽野線（下り）
瀬戸市コミュニティバス,曽野,ソノ,35.25706,137.09601,曽野線（下り）
瀬戸市コミュニティバス,曽野稲荷前,ソノイナリマエ,35.25542,137.0992,曽野線（下り）
瀬戸市コミュニティバス,東曽野農業倉庫,ヒガシソノノウギョウソウコ,35.25753,137.10437,曽野線（下り）
瀬戸市コミュニティバス,北グラウンド,キタグラウンド,35.25056,137.1122,曽野線（下り）
瀬戸市コミュニティバス,品野町６丁目,シナノチョウロクチョウメ,35.24997,137.11773,曽野線（下り）
瀬戸市コミュニティバス,下品野小学校,シモシナノショウガッコウ,35.249784,137.121778,曽野線（下り）
瀬戸市コミュニティバス,しなのバスセンター,シナノバスセンター,35.24993,137.12376,曽野線（下り）
瀬戸市コミュニティバス,上半田川転回場,カミハダガワテンカイジョウ,35.26971,137.15211,上半田川線（上り）
瀬戸市コミュニティバス,榎戸,エノキド,35.27044,137.1487,上半田川線（上り）
瀬戸市コミュニティバス,上半田川町集荷所,カミハダガワチョウシュウカジョ,35.27134,137.14558,上半田川線（上り）
瀬戸市コミュニティバス,寺前橋,テラマエバシ,35.27218,137.14339,上半田川線（上り）
